"Article","Year","Author"
"DETECT: A Hierarchical Clustering Algorithm for Behavioural Trends in Temporal Educational Data",2020,"Kalina_Yacef"
"DETECT: A Hierarchical Clustering Algorithm for Behavioural Trends in Temporal Educational Data",2020,"Irena_Koprinska"
"Effect of Non-mandatory Use of an Intelligent Tutoring System on Students’ Learning",2020,"Antonija_Mitrović"
"Effect of Non-mandatory Use of an Intelligent Tutoring System on Students’ Learning",2020,"Jay_Holland"
"Evaluating Crowdsourcing and Topic Modeling in Generating Knowledge Components from Explanations",2020,"Steven_Moore"
"Evaluating Crowdsourcing and Topic Modeling in Generating Knowledge Components from Explanations",2020,"Huy_Nguyen"
"Evaluating Crowdsourcing and Topic Modeling in Generating Knowledge Components from Explanations",2020,"John_Stamper"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Anabil_Munshi"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Shitanshu_Mishra"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Ningyu_Zhang"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Luc_Paquette"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Jaclyn_Ocumpaugh"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Ryan_Baker"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Gautam_Biswas"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Sadia_Nawaz"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Namrata_Srivastava"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Ji_Hyun_Yu"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Ryan_Baker"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Gregor_Kennedy"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"James_Bailey"
"Affective Sequences and Student Actions Within Reasoning Mind",2020,"Jaclyn_Ocumpaugh"
"Affective Sequences and Student Actions Within Reasoning Mind",2020,"Ryan_Baker"
"Affective Sequences and Student Actions Within Reasoning Mind",2020,"Shamya_Karumbaiah"
"Affective Sequences and Student Actions Within Reasoning Mind",2020,"Scott_A._Crossley"
"Affective Sequences and Student Actions Within Reasoning Mind",2020,"Matthew_Labrum"
"Helping Teachers Help Their Students: A Human-AI Hybrid Approach",2020,"Ranilson_Paiva"
"Helping Teachers Help Their Students: A Human-AI Hybrid Approach",2020,"Ig_Ibert_Bittencourt"
"Comprehensive Views of Math Learners: A Case for Modeling and Supporting Non-math Factors in Adaptive Math Software",2020,"J._Elizabeth_Richey"
"Comprehensive Views of Math Learners: A Case for Modeling and Supporting Non-math Factors in Adaptive Math Software",2020,"Nikki_G._Lobczowski"
"Comprehensive Views of Math Learners: A Case for Modeling and Supporting Non-math Factors in Adaptive Math Software",2020,"Paulo_F._Carvalho"
"Comprehensive Views of Math Learners: A Case for Modeling and Supporting Non-math Factors in Adaptive Math Software",2020,"Kenneth_Koedinger"
"Exploring the Impact of Simple Explanations and Agency on Batch Deep Reinforcement Learning Induced Pedagogical Policies",2020,"Markel_Sanz_Ausin"
"Exploring the Impact of Simple Explanations and Agency on Batch Deep Reinforcement Learning Induced Pedagogical Policies",2020,"Mehak_Maniktala"
"Exploring the Impact of Simple Explanations and Agency on Batch Deep Reinforcement Learning Induced Pedagogical Policies",2020,"Tiffany_Barnes"
"Exploring the Impact of Simple Explanations and Agency on Batch Deep Reinforcement Learning Induced Pedagogical Policies",2020,"Min_Chi"
"Recommending Insightful Drill-Downs Based on Learning Processes for Learning Analytics Dashboards",2020,"Shiva_Shabaninejad"
"Recommending Insightful Drill-Downs Based on Learning Processes for Learning Analytics Dashboards",2020,"Hassan_Khosravi"
"Recommending Insightful Drill-Downs Based on Learning Processes for Learning Analytics Dashboards",2020,"Sander_J._J._Leemans"
"Recommending Insightful Drill-Downs Based on Learning Processes for Learning Analytics Dashboards",2020,"Shazia_Sadiq"
"Recommending Insightful Drill-Downs Based on Learning Processes for Learning Analytics Dashboards",2020,"Marta_Indulska"
"Introducing a Framework to Assess Newly Created Questions with Natural Language Processing",2020,"Luca_Benedetto"
"Introducing a Framework to Assess Newly Created Questions with Natural Language Processing",2020,"Andrea_Cappelli"
"Introducing a Framework to Assess Newly Created Questions with Natural Language Processing",2020,"Roberto_Turrin"
"Introducing a Framework to Assess Newly Created Questions with Natural Language Processing",2020,"Paolo_Cremonesi"
"Using Thinkalouds to Understand Rule Learning and Cognitive Control Mechanisms Within an Intelligent Tutoring System",2020,"Deniz_Sonmez_Unal"
"Using Thinkalouds to Understand Rule Learning and Cognitive Control Mechanisms Within an Intelligent Tutoring System",2020,"Catherine_M._Arrington"
"Using Thinkalouds to Understand Rule Learning and Cognitive Control Mechanisms Within an Intelligent Tutoring System",2020,"Erin_Solovey"
"Using Thinkalouds to Understand Rule Learning and Cognitive Control Mechanisms Within an Intelligent Tutoring System",2020,"Erin_Walker"
"Remember the Facts? Investigating Answer-Aware Neural Question Generation for Text Comprehension",2020,"Tim_Steuer"
"Remember the Facts? Investigating Answer-Aware Neural Question Generation for Text Comprehension",2020,"Anna_Filighera"
"Remember the Facts? Investigating Answer-Aware Neural Question Generation for Text Comprehension",2020,"Christoph_Rensing"
"Raising Teachers Empowerment in Gamification Design of Adaptive Learning Systems: A Qualitative Research",2020,"Kamilla_Tenório"
"Raising Teachers Empowerment in Gamification Design of Adaptive Learning Systems: A Qualitative Research",2020,"Diego_Dermeval"
"Raising Teachers Empowerment in Gamification Design of Adaptive Learning Systems: A Qualitative Research",2020,"Mateus_Monteiro"
"Raising Teachers Empowerment in Gamification Design of Adaptive Learning Systems: A Qualitative Research",2020,"Aristoteles_Peixoto"
"Raising Teachers Empowerment in Gamification Design of Adaptive Learning Systems: A Qualitative Research",2020,"Alan_Pedro"
"Far from Success – Far from Feedback Acceptance? The Influence of Game Performance on Young Students’ Willingness to Accept Critical Constructive Feedback During Play",2020,"Eva_Maria_Ternblad"
"Far from Success – Far from Feedback Acceptance? The Influence of Game Performance on Young Students’ Willingness to Accept Critical Constructive Feedback During Play",2020,"Betty_Tärning"
"Robust Neural Automated Essay Scoring Using Item Response Theory",2020,"Masaki_Uto"
"Robust Neural Automated Essay Scoring Using Item Response Theory",2020,"Masashi_Okano"
"Supporting Teacher Assessment in Chinese Language Learning Using Textual and Tonal Features",2020,"Ashvini_Varatharaj"
"Supporting Teacher Assessment in Chinese Language Learning Using Textual and Tonal Features",2020,"Anthony_F._Botelho"
"Supporting Teacher Assessment in Chinese Language Learning Using Textual and Tonal Features",2020,"Xiwen_Lu"
"Supporting Teacher Assessment in Chinese Language Learning Using Textual and Tonal Features",2020,"Neil_Heffernan"
"Early Detection of Wheel-Spinning in ASSISTments",2020,"Yeyu_Wang"
"Early Detection of Wheel-Spinning in ASSISTments",2020,"Shimin_Kai"
"Early Detection of Wheel-Spinning in ASSISTments",2020,"Ryan_Shaun_Baker"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Daniel_Weitekamp"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Zihuiwen_Ye"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Napol_Rachatasumrit"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Erik_Harpstead"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Kenneth_Koedinger"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Ningyu_Zhang"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Gautam_Biswas"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Kevin_W._McElhaney"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Satabdi_Basu"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Elizabeth_McBride"
"Studying the Interactions Between Science, Engineering, and Computational Thinking in a Learning-by-Modeling Environment",2020,"Jennifer_L._Chiu"
"Exploring Automated Question Answering Methods for Teaching Assistance",2020,"Brian_Zylich"
"Exploring Automated Question Answering Methods for Teaching Assistance",2020,"Adam_Viola"
"Exploring Automated Question Answering Methods for Teaching Assistance",2020,"Brokk_Toggerson"
"Exploring Automated Question Answering Methods for Teaching Assistance",2020,"Lara_Al_Hariri"
"Exploring Automated Question Answering Methods for Teaching Assistance",2020,"Andrew_Lan"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Dan_Carpenter"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Andrew_Emerson"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Bradford_Mott"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Asmalina_Saleh"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Krista_D._Glazewski"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Cindy_E._Hmelo_Silver"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"James_Lester"
"Correction to: SoundHunters: Increasing Learner Phonological Awareness in Plains Cree",2020,"Delaney_Lothian"
"Correction to: SoundHunters: Increasing Learner Phonological Awareness in Plains Cree",2020,"Gokce_Akcayir"
"Correction to: SoundHunters: Increasing Learner Phonological Awareness in Plains Cree",2020,"Anaka_Sparrow"
"Correction to: SoundHunters: Increasing Learner Phonological Awareness in Plains Cree",2020,"Owen_Mcleod"
"Correction to: SoundHunters: Increasing Learner Phonological Awareness in Plains Cree",2020,"Carrie_Demmans_Epp"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"Dan_Carpenter"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"Michael_Geden"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"Jonathan_Rowe"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"Roger_Azevedo"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"James_Lester"
"Can Ontologies Support the Gamification of Scripted Collaborative Learning Sessions?",2020,"Geiser_Chalco_Challco"
"Can Ontologies Support the Gamification of Scripted Collaborative Learning Sessions?",2020,"Ig_Ibert_Bittencourt"
"Can Ontologies Support the Gamification of Scripted Collaborative Learning Sessions?",2020,"Seiji_Isotani"
"Predicting Gaps in Usage in a Phone-Based Literacy Intervention System",2020,"Rishabh_Chatterjee"
"Predicting Gaps in Usage in a Phone-Based Literacy Intervention System",2020,"Michael_Madaio"
"Predicting Gaps in Usage in a Phone-Based Literacy Intervention System",2020,"Amy_Ogan"
"MACER: A Modular Framework for Accelerated Compilation Error Repair",2020,"Darshak_Chhatbar"
"MACER: A Modular Framework for Accelerated Compilation Error Repair",2020,"Umair_Z._Ahmed"
"MACER: A Modular Framework for Accelerated Compilation Error Repair",2020,"Purushottam_Kar"
"Modelling Learners in Crowdsourcing Educational Systems",2020,"Solmaz_Abdi"
"Modelling Learners in Crowdsourcing Educational Systems",2020,"Hassan_Khosravi"
"Modelling Learners in Crowdsourcing Educational Systems",2020,"Shazia_Sadiq"
"BERT and Prerequisite Based Ontology for Predicting Learner’s Confusion in MOOCs Discussion Forums",2020,"Abdessamad_Chanaa"
"BERT and Prerequisite Based Ontology for Predicting Learner’s Confusion in MOOCs Discussion Forums",2020,"Nour_Eddine_El_Faddouli"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Penghe_Chen"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Yu_Lu"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Yan_Peng"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Jiefei_Liu"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Qi_Xu"
"The Double-Edged Sword of Automating Personalized Interventions in Makerspaces: An Exploratory Study of Potential Benefits and Drawbacks",2020,"Edwin_Chng"
"The Double-Edged Sword of Automating Personalized Interventions in Makerspaces: An Exploratory Study of Potential Benefits and Drawbacks",2020,"Sofya_Zeylikman"
"The Double-Edged Sword of Automating Personalized Interventions in Makerspaces: An Exploratory Study of Potential Benefits and Drawbacks",2020,"Bertrand_Schneider"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Youngduck_Choi"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Youngnam_Lee"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Dongmin_Shin"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Junghyun_Cho"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Seoyon_Park"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Seewoo_Lee"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Jineon_Baek"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Chan_Bae"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Byungsoo_Kim"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Jaewe_Heo"
"Exploring Automatic Short Answer Grading as a Tool to Assist in Human Rating",2020,"Aubrey_Condor"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Maria_Dorinela_Dascalu"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Stefan_Ruseti"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Mihai_Dascalu"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Danielle_McNamara"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Ştefan_Trausan_Matu"
"Mastery Learning Heuristics and Their Hidden Models",2020,"Shayan_Doroudi"
"Towards Practical Detection of Unproductive Struggle",2020,"Stephen_E._Fancsali"
"Towards Practical Detection of Unproductive Struggle",2020,"Kenneth_Holstein"
"Towards Practical Detection of Unproductive Struggle",2020,"Michael_Sandbothe"
"Towards Practical Detection of Unproductive Struggle",2020,"Steven_Ritter"
"Towards Practical Detection of Unproductive Struggle",2020,"Bruce_M._McLaren"
"Towards Practical Detection of Unproductive Struggle",2020,"Vincent_Aleven"
"What Happens When Gamification Ends?",2020,"Miguel_García_Iruela"
"What Happens When Gamification Ends?",2020,"Manuel_J._Fonseca"
"What Happens When Gamification Ends?",2020,"Raquel_Hijón_Neira"
"What Happens When Gamification Ends?",2020,"Teresa_Chambel"
"Using Eye-Tracking and Click-Stream Data to Design Adaptive Training of Children’s Inhibitory Control in a Maths and Science Game",2020,"Andrea_Gauthier"
"Using Eye-Tracking and Click-Stream Data to Design Adaptive Training of Children’s Inhibitory Control in a Maths and Science Game",2020,"Kaśka_Porayska_Pomsta"
"Using Eye-Tracking and Click-Stream Data to Design Adaptive Training of Children’s Inhibitory Control in a Maths and Science Game",2020,"Denis_Mareschal"
"Using Eye-Tracking and Click-Stream Data to Design Adaptive Training of Children’s Inhibitory Control in a Maths and Science Game",2020,"The_UnLocke_Project_Team"
"Interactive Pedagogical Agents for Learning Sequence Diagrams",2020,"Sohail_Alhazmi"
"Interactive Pedagogical Agents for Learning Sequence Diagrams",2020,"Charles_Thevathayan"
"Interactive Pedagogical Agents for Learning Sequence Diagrams",2020,"Margaret_Hamilton"
"Prediction of Group Learning Results from an Aggregation of Individual Understanding with Kit-Build Concept Map",2020,"Yusuke_Hayashi"
"Prediction of Group Learning Results from an Aggregation of Individual Understanding with Kit-Build Concept Map",2020,"Toshihiro_Nomura"
"Prediction of Group Learning Results from an Aggregation of Individual Understanding with Kit-Build Concept Map",2020,"Tsukasa_Hirashima"
"Automatic Classification for Cognitive Engagement in Online Discussion Forums: Text Mining and Machine Learning Approach",2020,"Hind_Hayati"
"Automatic Classification for Cognitive Engagement in Online Discussion Forums: Text Mining and Machine Learning Approach",2020,"Mohammed_Khalidi_Idrissi"
"Automatic Classification for Cognitive Engagement in Online Discussion Forums: Text Mining and Machine Learning Approach",2020,"Samir_Bennani"
"Explaining Errors in Predictions of At-Risk Students in Distance Learning Education",2020,"Martin_Hlosta"
"Explaining Errors in Predictions of At-Risk Students in Distance Learning Education",2020,"Tina_Papathoma"
"Explaining Errors in Predictions of At-Risk Students in Distance Learning Education",2020,"Christothea_Herodotou"
"A General Multi-method Approach to Design-Loop Adaptivity in Intelligent Tutoring Systems",2020,"Yun_Huang"
"A General Multi-method Approach to Design-Loop Adaptivity in Intelligent Tutoring Systems",2020,"Vincent_Aleven"
"A General Multi-method Approach to Design-Loop Adaptivity in Intelligent Tutoring Systems",2020,"Elizabeth_McLaughlin"
"A General Multi-method Approach to Design-Loop Adaptivity in Intelligent Tutoring Systems",2020,"Kenneth_Koedinger"
"Towards Improving Sample Representativeness of Teachers on Online Social Media: A Case Study on Pinterest",2020,"Hamid_Karimi"
"Towards Improving Sample Representativeness of Teachers on Online Social Media: A Case Study on Pinterest",2020,"Tyler_Derr"
"Towards Improving Sample Representativeness of Teachers on Online Social Media: A Case Study on Pinterest",2020,"Kaitlin_T._Torphy"
"Towards Improving Sample Representativeness of Teachers on Online Social Media: A Case Study on Pinterest",2020,"Kenneth_A._Frank"
"Towards Improving Sample Representativeness of Teachers on Online Social Media: A Case Study on Pinterest",2020,"Jiliang_Tang"
"A Framework for Exploring the Impact of Tutor Practices on Learner Self-regulation in Online Environments",2020,"Madiha_Khan_Galaria"
"A Framework for Exploring the Impact of Tutor Practices on Learner Self-regulation in Online Environments",2020,"Mutlu_Cukurova"
"A Framework for Exploring the Impact of Tutor Practices on Learner Self-regulation in Online Environments",2020,"Rosemary_Luckin"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Ekaterina_Kochmar"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Dung_D._Vu"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Robert_Belfer"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Varun_Gupta"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Iulian_Vlad_Serban"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Joelle_Pineau"
"Allowing Revisions While Providing Error-Flagging Support: Is More Better?",2020,"Amruth_N._Kumar"
"Learner-Context Modelling: A Bayesian Approach",2020,"Charles_Lang"
"Distinguishing Anxiety Subtypes of English Language Learners Towards Augmented Emotional Clarity",2020,"Heera_Lee"
"Distinguishing Anxiety Subtypes of English Language Learners Towards Augmented Emotional Clarity",2020,"Varun_Mandalapu"
"Distinguishing Anxiety Subtypes of English Language Learners Towards Augmented Emotional Clarity",2020,"Andrea_Kleinsmith"
"Distinguishing Anxiety Subtypes of English Language Learners Towards Augmented Emotional Clarity",2020,"Jiaqi_Gong"
"A Socratic Tutor for Source Code Comprehension",2020,"Zeyad_Alshaikh"
"A Socratic Tutor for Source Code Comprehension",2020,"Lasagn_Tamang"
"A Socratic Tutor for Source Code Comprehension",2020,"Vasile_Rus"
"Siamese Neural Networks for Class Activity Detection",2020,"Hang_Li"
"Siamese Neural Networks for Class Activity Detection",2020,"Zhiwei_Wang"
"Siamese Neural Networks for Class Activity Detection",2020,"Jiliang_Tang"
"Siamese Neural Networks for Class Activity Detection",2020,"Wenbiao_Ding"
"Siamese Neural Networks for Class Activity Detection",2020,"Zitao_Liu"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Jiayin_Lin"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Geng_Sun"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Jun_Shen"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"David_Pritchard"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Tingru_Cui"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Dongming_Xu"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Li_Li"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Ghassan_Beydoun"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Shiping_Chen"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"Jionghao_Lin"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"David_Lang"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"Haoran_Xie"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"Dragan_Gašević"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"Guanliang_Chen"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Zhou_Long"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Dehong_Luo"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Kai_Kiu"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Hongli_Gao"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Jing_Qu"
"Raising Academic Performance in Socio-cognitive Conflict Learning Through Gamification",2020,"Xiangen_Hu"
"Towards Interpretable Deep Learning Models for Knowledge Tracing",2020,"Yu_Lu"
"Towards Interpretable Deep Learning Models for Knowledge Tracing",2020,"Deliang_Wang"
"Towards Interpretable Deep Learning Models for Knowledge Tracing",2020,"Qinggang_Meng"
"Towards Interpretable Deep Learning Models for Knowledge Tracing",2020,"Penghe_Chen"
"Early Prediction of Success in MOOC from Video Interaction Features",2020,"Boniface_Mbouzao"
"Early Prediction of Success in MOOC from Video Interaction Features",2020,"Michel_Desmarais"
"Early Prediction of Success in MOOC from Video Interaction Features",2020,"Ian_Shrier"
"Predicting Reading Comprehension from Constructed Responses: Explanatory Retrievals as Stealth Assessment",2020,"Kathryn_S._McCarthy"
"Predicting Reading Comprehension from Constructed Responses: Explanatory Retrievals as Stealth Assessment",2020,"Laura_Allen"
"Predicting Reading Comprehension from Constructed Responses: Explanatory Retrievals as Stealth Assessment",2020,"Scott_R._Hinze"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Guilherme_Medeiros_Machado"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Geoffray_Bonnin"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Sylvain_Castagnos"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Lara_Hoareau"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Aude_Thomas"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Youssef_Tazouti"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Michael_Mogessie"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"J._Elizabeth_Richey"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Bruce_M._McLaren"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Miguel_Andres_Bray"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Ryan_Baker"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Sneha_Mondal"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Tejas_I._Dhamecha"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Smriti_Pathak"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Red_Mendoza"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Gayathri_K._Wijayarathna"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Paul_Gagnon"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Jan_Carlstedt_Duke"
"Scientific Modeling Using Large Scale Knowledge",2020,"Sungeun_An"
"Scientific Modeling Using Large Scale Knowledge",2020,"Robert_Bates"
"Scientific Modeling Using Large Scale Knowledge",2020,"Jennifer_Hammock"
"Scientific Modeling Using Large Scale Knowledge",2020,"Spencer_Rugaber"
"Scientific Modeling Using Large Scale Knowledge",2020,"Emily_Weigel"
"Scientific Modeling Using Large Scale Knowledge",2020,"Ashok_Goel"
"Promoting Learning and Satisfaction of Children When Interacting with an Emotional Companion to Program",2020,"Elizabeth_K._Morales_Urrutia"
"Promoting Learning and Satisfaction of Children When Interacting with an Emotional Companion to Program",2020,"José_Miguel_Ocaña_Ch."
"Promoting Learning and Satisfaction of Children When Interacting with an Emotional Companion to Program",2020,"Diana_Pérez_Marín"
"Promoting Learning and Satisfaction of Children When Interacting with an Emotional Companion to Program",2020,"Celeste_Pizarro_Romero"
"Automatic Grading System Using Sentence-BERT Network",2020,"Ifeanyi_G._Ndukwe"
"Automatic Grading System Using Sentence-BERT Network",2020,"Chukwudi_E._Amadi"
"Automatic Grading System Using Sentence-BERT Network",2020,"Larian_M._Nkomo"
"Automatic Grading System Using Sentence-BERT Network",2020,"Ben_K._Daniel"
"Extended Multi-document Cohesion Network Analysis Centered on Comprehension Prediction",2020,"Bogdan_Nicula"
"Extended Multi-document Cohesion Network Analysis Centered on Comprehension Prediction",2020,"Cecile_Perret"
"Extended Multi-document Cohesion Network Analysis Centered on Comprehension Prediction",2020,"Mihai_Dascalu"
"Extended Multi-document Cohesion Network Analysis Centered on Comprehension Prediction",2020,"Danielle_McNamara"
"Supporting Empathy Training Through Virtual Patients",2020,"Jennifer_K._Olsen"
"Supporting Empathy Training Through Virtual Patients",2020,"Catharine_Oertel"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Kyungjin_Park"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Bradford_Mott"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Wookhee_Min"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Eric_Wiebe"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Kristy_Elizabeth_Boyer"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"James_Lester"
"An Evaluation of Data-Driven Programming Hints in a Classroom Setting",2020,"Thomas_W._Price"
"An Evaluation of Data-Driven Programming Hints in a Classroom Setting",2020,"Samiha_Marwan"
"An Evaluation of Data-Driven Programming Hints in a Classroom Setting",2020,"Michael_Winters"
"An Evaluation of Data-Driven Programming Hints in a Classroom Setting",2020,"Joseph_Jay_Williams"
"Deep Knowledge Tracing with Transformers",2020,"Shi_Pu"
"Deep Knowledge Tracing with Transformers",2020,"Michael_Yudelson"
"Deep Knowledge Tracing with Transformers",2020,"Lu_Ou"
"Deep Knowledge Tracing with Transformers",2020,"Yuchi_Huang"
"Relationships Between Body Postures and Collaborative Learning States in an Augmented Reality Study",2020,"Iulian_Radu"
"Relationships Between Body Postures and Collaborative Learning States in an Augmented Reality Study",2020,"Ethan_Tu"
"Relationships Between Body Postures and Collaborative Learning States in an Augmented Reality Study",2020,"Bertrand_Schneider"
"Effect of Immediate Feedback on Math Achievement at the High School Level",2020,"Renah_Razzaq"
"Effect of Immediate Feedback on Math Achievement at the High School Level",2020,"Korinn_Ostrow"
